id,POINT_Y,POINT_X
135731,53.3684805,-6.32460029
135732,53.36849401,-6.325617361
135733,53.36852848,-6.325753037
135734,53.36854092,-6.325669849
135735,53.36858001,-6.32451116
135736,53.36863688,-6.324315075
135737,53.36867028,-6.325579333
135738,53.36868663,-6.324273481
135739,53.36869303,-6.325626869
135740,53.36873764,-6.324682275
135741,53.36873994,-6.324234858
135742,53.36875634,-6.324743568
135743,53.36876304,-6.324653768
135744,53.36877725,-6.324193264
135745,53.36878081,-6.324713188
135746,53.36878614,-6.324757753
135747,53.36879819,-6.324879101
135748,53.36880568,-6.324796376
135749,53.36882345,-6.324843912
135750,53.36882523,-6.324154641
135751,53.36883998,-6.324908475
135752,53.36884655,-6.324594348
135753,53.36886255,-6.324638913
135754,53.36887676,-6.324098192
135755,53.36887854,-6.324686449
135756,53.36888156,-6.324872251
135757,53.36888209,-6.325025143
135758,53.36888565,-6.325063766
135759,53.3688892,-6.32471913
135760,53.36889809,-6.325096447
135761,53.36889986,-6.324757753
135762,53.3689051,-6.325003653
135763,53.36892216,-6.32503978
135764,53.36892383,-6.324833615
135765,53.36893125,-6.325064499
135766,53.36893694,-6.324977032
135767,53.36894263,-6.32501316
135768,53.36895741,-6.32503978
135769,53.3689631,-6.325904934
135770,53.3689631,-6.324948511
135771,53.36896765,-6.324490264
135772,53.36896886,-6.324788906
135773,53.36897333,-6.324988441
135774,53.36898243,-6.325024568
135775,53.3690029,-6.325807961
135776,53.36901543,-6.324752486
135777,53.36903815,-6.326087472
135778,53.36904384,-6.325819369
135779,53.36905294,-6.326121698
135780,53.36905521,-6.325691973
135781,53.36906057,-6.32471493
135782,53.36908364,-6.325672959
135783,53.36909782,-6.324675297
135784,53.36909852,-6.32616435
135785,53.3691098,-6.326095078
135786,53.36911094,-6.325825074
135787,53.36911321,-6.325644437
135788,53.36912913,-6.325684367
135789,53.36916666,-6.324824917
135790,53.36918031,-6.325712889
135791,53.36918258,-6.326051345
135792,53.36921897,-6.325009357
135793,53.36923489,-6.326022823
135794,53.36925082,-6.325969583
135795,53.36925991,-6.325922047
135796,53.36939979,-6.325710987
135797,53.36940775,-6.325633028
135798,53.36944133,-6.324068262
135799,53.36944756,-6.324507377
135800,53.36944869,-6.325707185
135801,53.36945199,-6.324182348
135802,53.36947257,-6.325709086
135803,53.36947971,-6.324292869
135804,53.36949037,-6.324068262
135805,53.3695917,-6.325130098
135806,53.36961749,-6.32686645
135807,53.36963537,-6.325184168
135808,53.3696375,-6.324000523
135809,53.36963962,-6.32566139
135810,53.3696439,-6.324816953
135811,53.36967162,-6.324902518
135812,53.36968226,-6.325632868
135813,53.36968441,-6.325291124
135814,53.36968653,-6.325497391
135815,53.36969932,-6.325404696
135816,53.36969934,-6.324959561
135817,53.36970145,-6.325590086
135818,53.36971853,-6.325127125
135819,53.36973344,-6.325365478
135820,53.36976542,-6.325351218
135821,53.36977823,-6.325230516
135822,53.36980979,-6.325301167
135823,53.36982301,-6.325059386
135824,53.36984381,-6.325185611
135825,53.36984822,-6.326789092
135826,53.36986169,-6.325443363
135827,53.36988376,-6.326789092
135828,53.36992933,-6.325676163
135829,53.36993529,-6.326789092
135830,53.36994972,-6.324508445
135831,53.36995733,-6.325732694
135832,53.36998291,-6.325811128
