Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
58453,58453,53.31634852,-6.290555305,POINT (-6.290555305 53.31634852),19,Dublin 6W
58454,58454,53.31637877,-6.292364642,POINT (-6.292364642 53.31637877),19,Dublin 6W
58455,58455,53.31640012,-6.290109655,POINT (-6.290109655 53.31640012),19,Dublin 6W
58456,58456,53.31640723,-6.291254083,POINT (-6.291254083 53.31640723),19,Dublin 6W
58457,58457,53.31641257,-6.290555305,POINT (-6.290555305 53.31641257),19,Dublin 6W
58458,58458,53.31642503,-6.290415668,POINT (-6.290415668 53.31642503),19,Dublin 6W
58459,58459,53.31642645,-6.291164953,POINT (-6.291164953 53.31642645),19,Dublin 6W
58460,58460,53.31643123,-6.290110862,POINT (-6.290110862 53.31643123),19,Dublin 6W
58461,58461,53.3164542,-6.291236257,POINT (-6.291236257 53.3164542),19,Dublin 6W
58462,58462,53.3164784,-6.290513711,POINT (-6.290513711 53.3164784),19,Dublin 6W
58463,58463,53.31649612,-6.291170578,POINT (-6.291170578 53.31649612),19,Dublin 6W
58464,58464,53.31651459,-6.29166307,POINT (-6.29166307 53.31651459),19,Dublin 6W
58465,58465,53.31657981,-6.289619441,POINT (-6.289619441 53.31657981),19,Dublin 6W
58466,58466,53.31658693,-6.289461978,POINT (-6.289461978 53.31658693),19,Dublin 6W
58467,58467,53.3165887,-6.292041991,POINT (-6.292041991 53.3165887),19,Dublin 6W
58468,58468,53.3166065,-6.289491688,POINT (-6.289491688 53.3166065),19,Dublin 6W
58469,58469,53.31661432,-6.292202425,POINT (-6.292202425 53.31661432),19,Dublin 6W
58470,58470,53.31661646,-6.292309381,POINT (-6.292309381 53.31661646),19,Dublin 6W
58471,58471,53.31663002,-6.290557625,POINT (-6.290557625 53.31663002),19,Dublin 6W
58472,58472,53.31663852,-6.289562992,POINT (-6.289562992 53.31663852),19,Dublin 6W
58473,58473,53.31664208,-6.289512485,POINT (-6.289512485 53.31664208),19,Dublin 6W
58474,58474,53.31665062,-6.290911824,POINT (-6.290911824 53.31665062),19,Dublin 6W
58475,58475,53.31665809,-6.290195814,POINT (-6.290195814 53.31665809),19,Dublin 6W
58476,58476,53.31666209,-6.292298142,POINT (-6.292298142 53.31666209),19,Dublin 6W
58477,58477,53.31668691,-6.290943911,POINT (-6.290943911 53.31668691),19,Dublin 6W
58478,58478,53.31669901,-6.289453065,POINT (-6.289453065 53.31669901),19,Dublin 6W
